film_ref	title	tfidf_cluster	tc_pattern	has_shotlist	has_timecodes	has_grampian_tc	has_standard_tc	desc_word_count
(filmRef)0093	HUGH SMITH MACHINE TOOLS TECHNICAL FILM	18.0	A_standard_shotlist_tc	True	True	False	True	47
(filmRef)0096	BRITISH MOVIETONE NEWS No 1057A, HER MAJESTY OPENS SCOTTISH EXHIBITION	6.0	A_standard_shotlist_tc	True	True	False	True	94
(filmRef)0097	BLACK AND DECKER LIMITED	13.0	A_standard_shotlist_tc	True	True	False	True	88
(filmRef)0098	DIE ARMEE DES DUKE	11.0	A_standard_shotlist_tc	True	True	False	True	199
(filmRef)0099	SUBSIDENCE	11.0	A_standard_shotlist_tc	True	True	False	True	107
(filmRef)0100	SCOTLAND'S FOREST FACTORIES	11.0	A_standard_shotlist_tc	True	True	False	True	90
(filmRef)0103	NIGHT MAIL	13.0	A_standard_shotlist_tc	True	True	False	True	146
(filmRef)0105	AMATEUR CINEMATOGRAPHY	11.0	A_standard_shotlist_tc	True	True	False	True	91
(filmRef)0106	GLASGOW'S POLICE	14.0	A_standard_shotlist_tc	True	True	False	True	283
(filmRef)0107	FREEDOM OF ABERFELDY	11.0	A_standard_shotlist_tc	True	True	False	True	105
(filmRef)0108	GRAND UNION CANAL	13.0	A_standard_shotlist_tc	True	True	False	True	87
(filmRef)0109	LION AND THE LAMB, the	10.0	A_standard_shotlist_tc	True	True	False	True	293
(filmRef)0111	WORLD OF STEEL	13.0	A_standard_shotlist_tc	True	True	False	True	182
(filmRef)0112	CROFTER BOY	10.0	A_standard_shotlist_tc	True	True	False	True	256
(filmRef)0113	HOSPITAL TEAM	13.0	A_standard_shotlist_tc	True	True	False	True	249
(filmRef)0114	WAVERLEY STEPS	10.0	A_standard_shotlist_tc	True	True	False	True	751
(filmRef)0115	LORD PROVOST P.J. DOLLAN VISITS GOVAN SCHOOLS	11.0	A_standard_shotlist_tc	True	True	False	True	84
(filmRef)0116	PRINCESS MARY PRESENTS NEW COLOURS TO ROYAL SCOTS	6.0	A_standard_shotlist_tc	True	True	False	True	125
(filmRef)0117	GROSVENOR TOPICAL NEWS: CHURCH PARADE OF GLASGOW LOWLAND SIGNAL UNITS	14.0	A_standard_shotlist_tc	True	True	False	True	39
(filmRef)0118	[GROSVENOR TOPICAL NEWS]: (BOY SCOUTS PARADE IN GEORGE SQUARE)	14.0	A_standard_shotlist_tc	True	True	False	True	37
(filmRef)0119	GROSVENOR TOPICAL NEWS: DAY OF REMEMBRANCE MEMORIAL SERVICE AT THE GLASGOW CENOTAPH	14.0	A_standard_shotlist_tc	True	True	False	True	121
(filmRef)0120	CROFTERS	13.0	A_standard_shotlist_tc	True	True	False	True	282
(filmRef)0122	VICTORY PARADE, the	6.0	A_standard_shotlist_tc	True	True	False	True	231
(filmRef)0123	CITY SIDELIGHTS NO. 2	10.0	A_standard_shotlist_tc	True	True	False	True	241
(filmRef)0124	MAKING OF THE HOLY BIBLE	11.0	A_standard_shotlist_tc	True	True	False	True	65
(filmRef)0126	(GLASGOW TRAMS - TRIMS)	14.0	A_standard_shotlist_tc	True	True	False	True	78
(filmRef)0127	PACIFIC PANORAMA	11.0	C_shotlist_no_tc	True	False	False	False	95
(filmRef)0128	KING'S VISIT TO CANADA, the	6.0	A_standard_shotlist_tc	True	True	False	True	185
(filmRef)0129	HOLIDAY AT DORNOCH, a	3.0	A_standard_shotlist_tc	True	True	False	True	98
(filmRef)0130	NEW YORK AND WORLD'S FAIR	14.0	A_standard_shotlist_tc	True	True	False	True	148
(filmRef)0131	CROSSING NORTHERN LATITUDES	2.0	A_standard_shotlist_tc	True	True	False	True	224
(filmRef)0132	CANADIAN CAMEOS	2.0	A_standard_shotlist_tc	True	True	False	True	136
(filmRef)0133	MAJORCAN MEDLEY: A Study of the Peasant Life of the Island	2.0	A_standard_shotlist_tc	True	True	False	True	410
(filmRef)0134	HIMALAYAN HOLIDAY	14.0	A_standard_shotlist_tc	True	True	False	True	142
(filmRef)0135	GLASGOW TAKES CARE OF ITS OLD FOLK	10.0	A_standard_shotlist_tc	True	True	False	True	291
(filmRef)0136	HOLIDAYING IN HARRIS	2.0	A_standard_shotlist_tc	True	True	False	True	309
(filmRef)0140	IDLING IN INDIA	10.0	A_standard_shotlist_tc	True	True	False	True	249
(filmRef)0141	CONSTRUCTION OF THE KING GEORGE V BRIDGE, GLASGOW	13.0	A_standard_shotlist_tc	True	True	False	True	393
(filmRef)0142	GAUMONT BRITISH NEWS No. 2033, ROYAL VISIT TO SCOTLAND		A_standard_shotlist_tc	True	True	False	True	147
(filmRef)0143	JERASH AND BAALBEK	11.0	A_standard_shotlist_tc	True	True	False	True	22
(filmRef)0144	CANADIAN CAMEOS NO. 2	14.0	A_standard_shotlist_tc	True	True	False	True	150
(filmRef)0145	TREETOPS	11.0	A_standard_shotlist_tc	True	True	False	True	105
(filmRef)0146	CEYLON CALLING	14.0	A_standard_shotlist_tc	True	True	False	True	106
(filmRef)0147	AFRICAN ANIMALS	14.0	A_standard_shotlist_tc	True	True	False	True	135
(filmRef)0148	SARDINIA	2.0	A_standard_shotlist_tc	True	True	False	True	72
(filmRef)0149	ITALIAN INTERLUDE	14.0	A_standard_shotlist_tc	True	True	False	True	145
(filmRef)0150	ROYAL SOUTH AFRICAN TOUR	6.0	A_standard_shotlist_tc	True	True	False	True	248
(filmRef)0151	SWITZERLAND 1947	14.0	A_standard_shotlist_tc	True	True	False	True	97
(filmRef)0152	AFRICAN ANECDOTES	14.0	A_standard_shotlist_tc	True	True	False	True	159
(filmRef)0153	KENYA TO DURBAN	14.0	A_standard_shotlist_tc	True	True	False	True	215
(filmRef)0154	STEEL AND ENGINEERING	13.0	A_standard_shotlist_tc	True	True	False	True	138
(filmRef)0155	WEST OF INVERNESS	13.0	A_standard_shotlist_tc	True	True	False	True	193
(filmRef)0156	CIVIL DEFENCE IN GLASGOW	14.0	A_standard_shotlist_tc	True	True	False	True	691
(filmRef)0157	(ANTI-GAS PRECAUTIONS IN GLASGOW)	11.0	A_standard_shotlist_tc	True	True	False	True	156
(filmRef)0158	CIVIL DEFENCE	13.0	A_standard_shotlist_tc	True	True	False	True	284
(filmRef)0159	SCOTTISH CUP TIE	7.0	A_standard_shotlist_tc	True	True	False	True	165
(filmRef)0160	JUTE MANUFACTURE	13.0	C_shotlist_no_tc	True	False	False	False	64
(filmRef)0161	DOMINION MONARCH	13.0	A_standard_shotlist_tc	True	True	False	True	355
(filmRef)0162	VIEWS OF THE CLYDE AND AROUND	2.0	A_standard_shotlist_tc	True	True	False	True	53
(filmRef)0163	EAST OF SUEZ	2.0	A_standard_shotlist_tc	True	True	False	True	148
(filmRef)0164	[ABERDEEN]	14.0	A_standard_shotlist_tc	True	True	False	True	342
(filmRef)0165	"(SECTIONS FROM ""CURRENT ACCOUNT"" WAVERLEY PROGRAMME)"	2.0	A_standard_shotlist_tc	True	True	False	True	158
(filmRef)0166	THIS FILM IS DANGEROUS	11.0	A_standard_shotlist_tc	True	True	False	True	249
(filmRef)0167	PARAFFIN YOUNG: Pioneer of Oil	13.0	A_standard_shotlist_tc	True	True	False	True	480
(filmRef)0168	DUMFRIES 1932 - GUID NYCHBURRIS DAY	19.0	A_standard_shotlist_tc	True	True	False	True	105
(filmRef)0169	DUMFRIES GUID NYCHBURRIS DAY: Riding of the Marches and Pageant	19.0	A_standard_shotlist_tc	True	True	False	True	127
(filmRef)0170	DUMFRIES GUID NYCHBURRIS DAY	19.0	A_standard_shotlist_tc	True	True	False	True	187
(filmRef)0171	(DUMFRIES 1935)	19.0	A_standard_shotlist_tc	True	True	False	True	243
(filmRef)0172	DUMFRIES 1936 - GUID NYCHBURRIS FESTIVAL	19.0	A_standard_shotlist_tc	True	True	False	True	100
(filmRef)0173	DUMFRIES 1937	19.0	A_standard_shotlist_tc	True	True	False	True	115
(filmRef)0174	"(SS ""BERENGARIA"")"	18.0	A_standard_shotlist_tc	True	True	False	True	141
(filmRef)0175	DUMFRIES 1959 - GUID NYCHBURRIS CELEBRATIONS	19.0	A_standard_shotlist_tc	True	True	False	True	126
(filmRef)0176	GUID NYCHBURRIS FESTIVAL [DUMFRIES 1956]	19.0	A_standard_shotlist_tc	True	True	False	True	313
(filmRef)0177	SCOTTISH CUP TIE THIRD ROUND: Queen of the South v Hearts	7.0	A_standard_shotlist_tc	True	True	False	True	86
(filmRef)0178	[DUMFRIES 1949 GUID NYCHBURRIS DAY]	19.0	A_standard_shotlist_tc	True	True	False	True	114
(filmRef)0179	DUMFRIES 1950 GUID NYCHBURRIS FESTIVAL	19.0	A_standard_shotlist_tc	True	True	False	True	72
(filmRef)0180	DUMFRIES 1953 GUID NYCHBURRIS FESTIVAL	19.0	A_standard_shotlist_tc	True	True	False	True	172
(filmRef)0181	DUMFRIES 1955 GUID NYCHBURRIS FESTIVAL	14.0	A_standard_shotlist_tc	True	True	False	True	52
(filmRef)0182	EDINBURGH	10.0	A_standard_shotlist_tc	True	True	False	True	264
(filmRef)0183	QUEEN OF THE SOUTH V MORTON	7.0	A_standard_shotlist_tc	True	True	False	True	61
(filmRef)0184	(LYCEUM CINEMA TRAILERS AND ADVERTISEMENTS)	11.0	A_standard_shotlist_tc	True	True	False	True	80
(filmRef)0185	DUNDEE JUTE	13.0	A_standard_shotlist_tc	True	True	False	True	167
(filmRef)0186	GAUMONT BRITISH NEWS No. 2033, ROYAL VISIT TO SCOTLAND		A_standard_shotlist_tc	True	True	False	True	162
(filmRef)0188	ROYAL OCCASIONS IN SCOTLAND	6.0	A_standard_shotlist_tc	True	True	False	True	990
(filmRef)0189	BLOOD TRANSFUSION IN BATHGATE	13.0	A_standard_shotlist_tc	True	True	False	True	228
(filmRef)0190	YOUR GLASS OF SHERRY	10.0	A_standard_shotlist_tc	True	True	False	True	184
(filmRef)0191	STORY OF CULROSS, the	10.0	A_standard_shotlist_tc	True	True	False	True	254
(filmRef)0192	DAVID LIVINGSTONE	11.0	A_standard_shotlist_tc	True	True	False	True	180
(filmRef)0193	THINGS THAT HAPPEN NO. 3	11.0	A_standard_shotlist_tc	True	True	False	True	148
(filmRef)0194A	[MINISTRY OF FOOD FLASHES]	13.0	A_standard_shotlist_tc	True	True	False	True	171
(filmRef)0194B	[CHRISTMAS 1943]	11.0	A_standard_shotlist_tc	True	True	False	True	40
(filmRef)0195A	MERRY CHRISTMAS AND A HAPPY NEW YEAR	11.0	A_standard_shotlist_tc	True	True	False	True	73
(filmRef)0195B	GUID NYCHBURRIS DAY	19.0	A_standard_shotlist_tc	True	True	False	True	59
(filmRef)0196	ROAD THROUGH THE SUNSET ISLES, the	10.0	A_standard_shotlist_tc	True	True	False	True	246
(filmRef)0197	GLENHAR FACTORY, HILLINGTON	13.0	D_no_shotlist_no_tc	False	False	False	False	41
(filmRef)0199	WINDSOR	14.0	A_standard_shotlist_tc	True	True	False	True	119
(filmRef)0201	HIGHLAND HORSE SHOW, ALLOA	14.0	A_standard_shotlist_tc	True	True	False	True	35
(filmRef)0202	FRIENDS OF UNCLE DAVID	3.0	A_standard_shotlist_tc	True	True	False	True	31
(filmRef)0204	KRIEGSFLIEGER AN DER WESTFRONT	1.0	A_standard_shotlist_tc	True	True	False	True	219
(filmRef)0231	SCOTLAND FOR FITNESS	10.0	A_standard_shotlist_tc	True	True	False	True	381
(filmRef)0232	"GAUMONT BRITISH NEWS No 234, ""QUEEN MARY"" GOES DOWN THE CLYDE TO THE SEA"	18.0	A_standard_shotlist_tc	True	True	False	True	71
(filmRef)0234	GORDON HIGHLANDERS' PRESENTATION OF THE FREEDOM OF THE CITY OF ABERDEEN	6.0	A_standard_shotlist_tc	True	True	False	True	183
(filmRef)0235	PRESENTATION OF NEW COLOURS TO GORDON HIGHLANDERS	6.0	A_standard_shotlist_tc	True	True	False	True	143
(filmRef)0236	PORTLETHEN CHURCH	14.0	A_standard_shotlist_tc	True	True	False	True	124
(filmRef)0237	FLICKS OF ABERDEEN'S TERRITORIAL WEEK	14.0	A_standard_shotlist_tc	True	True	False	True	101
(filmRef)0238	"(ABERDEEN'S ""BLACK FRIDAY"")"	14.0	A_standard_shotlist_tc	True	True	False	True	124
(filmRef)0239	ABERDEEN CELEBRATES THE CORONATION	19.0	A_standard_shotlist_tc	True	True	False	True	141
(filmRef)0241	(CINEMA NEWS, ABERDEEN)	14.0	A_standard_shotlist_tc	True	True	False	True	343
(filmRef)0242	THEIR MAJESTIES ATTEND DIVINE SERVICE AT CRATHIE CHURCH	6.0	A_standard_shotlist_tc	True	True	False	True	225
(filmRef)0244	(NEWSREEL: Aberdeen's Armistice Day Service and Cycling Rally, Echt)	14.0	A_standard_shotlist_tc	True	True	False	True	126
(filmRef)0245A	BRITISH MEDICAL ASSOCIATION CONFERENCE IN ABERDEEN	14.0	A_standard_shotlist_tc	True	True	False	True	63
(filmRef)0246A	ARP	11.0	A_standard_shotlist_tc	True	True	False	True	46
(filmRef)0246B	QUEEN ELIZABETH (QUEEN MOTHER)	6.0	A_standard_shotlist_tc	True	True	False	True	76
(filmRef)0247	LAYING FOUNDATION STONE OF THE BISHOP SEABURY MEMORIAL, the	14.0	A_standard_shotlist_tc	True	True	False	True	186
(filmRef)0248	(MEMBERS OF BOTH TEAMS LEAVE HOTEL FOR THE GAME)	7.0	A_standard_shotlist_tc	True	True	False	True	51
(filmRef)0249	(MILITARY PARADE IN ABERDEEN)	14.0	A_standard_shotlist_tc	True	True	False	True	265
(filmRef)0250	[NEVILLE BUTLER'S TEST SPEECHES]	11.0	A_standard_shotlist_tc	True	True	False	True	95
(filmRef)0251	INTRODUCING SCOTLAND	2.0	A_standard_shotlist_tc	True	True	False	True	470
(filmRef)0252	[GAELIC MOD]	11.0	A_standard_shotlist_tc	True	True	False	True	37
(filmRef)0253	TAM TRAUCHLE'S TROUBLES	10.0	A_standard_shotlist_tc	True	True	False	True	864
(filmRef)0255A	CAMPING WE WILL GO, a	10.0	A_standard_shotlist_tc	True	True	False	True	384
(filmRef)0255B	LETTER FROM JOHNNY	10.0	A_standard_shotlist_tc	True	True	False	True	137
(filmRef)0255C	CAMPING IS FUN	14.0	A_standard_shotlist_tc	True	True	False	True	80
(filmRef)0256	EILEAN AN FHRAOICH [ISLE OF LEWIS]	2.0	A_standard_shotlist_tc	True	True	False	True	663
(filmRef)0257	[GLASGOW'S] FESTIVAL OF FELLOWSHIP	14.0	A_standard_shotlist_tc	True	True	False	True	390
(filmRef)0258	VISIT OF HRH DUCHESS OF KENT TO THE WEST OF SCOTLAND	14.0	A_standard_shotlist_tc	True	True	False	True	162
(filmRef)0259	ARRIVAL OF THE MAIL STEAMER IN LERWICK	2.0	A_standard_shotlist_tc	True	True	False	True	59
(filmRef)0260	HONEYMOON CRUISE NO. 2	2.0	A_standard_shotlist_tc	True	True	False	True	309
(filmRef)0262	ROAD SAFETY	11.0	F_other	True	True	False	False	52
(filmRef)0264	QUEEN OF THE MILKY WAY	13.0	A_standard_shotlist_tc	True	True	False	True	133
(filmRef)0265A	MOVIETONE NEWS No 1131A, SCOTLAND'S RUGBY TRIUMPH	7.0	A_standard_shotlist_tc	True	True	False	True	60
(filmRef)0265B	BRITISH MOVIETONE NEWS No 1134A, RUGBY - SCOTLAND v IRELAND	7.0	A_standard_shotlist_tc	True	True	False	True	43
(filmRef)0265C	GAUMONT BRITISH NEWS No. 1790, SCOTLAND v IRELAND	7.0	A_standard_shotlist_tc	True	True	False	True	35
(filmRef)0266	CROWNING CEREMONY OF A MERCHANT NAVY QUEEN, the	6.0	A_standard_shotlist_tc	True	True	False	True	222
(filmRef)0268	PROGRESS REPORT	13.0	A_standard_shotlist_tc	True	True	False	True	201
(filmRef)0269	BRITISH MOVIETONE NEWS No. 937A, AMERICANS WALK OFF WITH THE WALKER CUP	7.0	A_standard_shotlist_tc	True	True	False	True	127
(filmRef)0270	FROM FOREST TO FACTORY	13.0	A_standard_shotlist_tc	True	True	False	True	306
(filmRef)0271	GOOD HEALTH TO SCOTLAND	10.0	A_standard_shotlist_tc	True	True	False	True	559
(filmRef)0272	BIRTHDAY	11.0	A_standard_shotlist_tc	True	True	False	True	171
(filmRef)0273	YOUR CHILDREN'S TEETH	11.0	A_standard_shotlist_tc	True	True	False	True	157
(filmRef)0274	HIGHLAND LADDIE	10.0	A_standard_shotlist_tc	True	True	False	True	384
(filmRef)0275	SCOTLAND'S GARDENS AND ALLOTMENTS	14.0	A_standard_shotlist_tc	True	True	False	True	197
(filmRef)0276	FISH AND THE SEINE NET	2.0	A_standard_shotlist_tc	True	True	False	True	239
(filmRef)0277	ABERDEEN ANGUS	1.0	A_standard_shotlist_tc	True	True	False	True	91
(filmRef)0278	AYRSHIRE CATTLE	13.0	A_standard_shotlist_tc	True	True	False	True	124
(filmRef)0279	POWER FOR THE HIGHLANDS	10.0	A_standard_shotlist_tc	True	True	False	True	179
(filmRef)0280	HILL SHEEP FARM	10.0	A_standard_shotlist_tc	True	True	False	True	365
(filmRef)0281	NORTH EAST CORNER	10.0	A_standard_shotlist_tc	True	True	False	True	322
(filmRef)0282	[CITY SIDELIGHTS - SECTIONS]	11.0	A_standard_shotlist_tc	True	True	False	True	161
(filmRef)0283	MARCH	14.0	A_standard_shotlist_tc	True	True	False	True	165
(filmRef)0284	[CRAIGMOUNT SCHOOL FILMS]	14.0	A_standard_shotlist_tc	True	True	False	True	176
(filmRef)0285	(ROADSIDE DRAMA)	14.0	A_standard_shotlist_tc	True	True	False	True	96
(filmRef)0286A	LAUNCHING A SHIP	18.0	A_standard_shotlist_tc	True	True	False	True	98
(filmRef)0286B	LIGHTERS	18.0	A_standard_shotlist_tc	True	True	False	True	84
(filmRef)0288	CALLY HOUSE	10.0	A_standard_shotlist_tc	True	True	False	True	202
(filmRef)0291	CHILDREN OF THE CITY	10.0	A_standard_shotlist_tc	True	True	False	True	228
(filmRef)0292	HOMES AND HAUNTS OF SCOTLAND'S PLOUGHMAN POET ROBERT BURNS, the	11.0	A_standard_shotlist_tc	True	True	False	True	219
(filmRef)0294	START IN LIFE, a	10.0	A_standard_shotlist_tc	True	True	False	True	270
(filmRef)0295	SEA SCOUTS PART II	2.0	A_standard_shotlist_tc	True	True	False	True	150
(filmRef)0296	SCOTLAND AND THE NEW WORLD	13.0	A_standard_shotlist_tc	True	True	False	True	342
(filmRef)0297	NEW MINE, the	13.0	A_standard_shotlist_tc	True	True	False	True	238
(filmRef)0298	THIS IS THE LIFE!	18.0	A_standard_shotlist_tc	True	True	False	True	99
(filmRef)0299	LUDHIANA MADE THE DIFFERENCE	10.0	A_standard_shotlist_tc	True	True	False	True	227
(filmRef)0300	OUR PUBLIC PARKS	10.0	A_standard_shotlist_tc	True	True	False	True	396
(filmRef)0301	LAND OF INVENTION	10.0	A_standard_shotlist_tc	True	True	False	True	368
(filmRef)0302	LAND O' CLANS	2.0	A_standard_shotlist_tc	True	True	False	True	338
(filmRef)0303	FUTURE OF SCOTLAND	10.0	A_standard_shotlist_tc	True	True	False	True	472
(filmRef)0304	[AUTOMATIC POTATO HARVESTER]	13.0	A_standard_shotlist_tc	True	True	False	True	82
(filmRef)0305	[GASKIN REPORT, the]	10.0	A_standard_shotlist_tc	True	True	False	True	241
(filmRef)0306	HAPPY WEEKEND	10.0	A_standard_shotlist_tc	True	True	False	True	415
(filmRef)0307	NEW DAY	10.0	A_standard_shotlist_tc	True	True	False	True	346
(filmRef)0308	[BOWING PRINCIPLES FOR STRING PLAYERS]	11.0	A_standard_shotlist_tc	True	True	False	True	150
(filmRef)0309	[OPENING OF COSMOS YOUTH CENTRE, ST. ANDREWS]	6.0	A_standard_shotlist_tc	True	True	False	True	108
(filmRef)0310	[RAF LEUCHARS RECEIVE FREEDOM OF THE CITY OF ST. ANDREWS]	14.0	A_standard_shotlist_tc	True	True	False	True	98
(filmRef)0311	[BOBBY JONES RECEIVES FREEDOM OF ST. ANDREWS]	14.0	A_standard_shotlist_tc	True	True	False	True	96
(filmRef)0312	SIR PATRICK SPENS	11.0	A_standard_shotlist_tc	True	True	False	True	51
(filmRef)0313	RAKES OF GLASGOW	11.0	A_standard_shotlist_tc	True	True	False	True	91
(filmRef)0314	SPORT IN SCOTLAND	7.0	A_standard_shotlist_tc	True	True	False	True	293
(filmRef)0315	HOW OUR CITY IS GOVERNED	14.0	A_standard_shotlist_tc	True	True	False	True	348
(filmRef)0316	OUR SCHOOLS	10.0	A_standard_shotlist_tc	True	True	False	True	340
(filmRef)0317	OUR HOMES	10.0	A_standard_shotlist_tc	True	True	False	True	366
(filmRef)0318	[RADIO SCOTLAND, PIRATE RADIO SHIP]	14.0	A_standard_shotlist_tc	True	True	False	True	65
(filmRef)0319	"(GROSVENOR TOPICAL NEWS): UNVEILING CEREMONY OF THE CAMERONIANS ""SCOTTISH RIFLES"""	14.0	A_standard_shotlist_tc	True	True	False	True	237
(filmRef)0320	STORY OF HILLINGTON, the	13.0	A_standard_shotlist_tc	True	True	False	True	410
(filmRef)0322	(HILLINGTON INDUSTRIAL ESTATE EXHIBITION)	13.0	A_standard_shotlist_tc	True	True	False	True	87
(filmRef)0323	TWO SISTERS	3.0	A_standard_shotlist_tc	True	True	False	True	224
(filmRef)0324	MONEY TO BURN	13.0	A_standard_shotlist_tc	True	True	False	True	216
(filmRef)0325	(DUMFRIES)	19.0	A_standard_shotlist_tc	True	True	False	True	147
(filmRef)0326	KOSB - PRESENTATION OF COLOURS	11.0	A_standard_shotlist_tc	True	True	False	True	55
(filmRef)0327	(FOOTBALL MATCH, DUMFRIES)	7.0	A_standard_shotlist_tc	True	True	False	True	59
(filmRef)0328	CITY SIDELIGHTS NO. 3	13.0	A_standard_shotlist_tc	True	True	False	True	197
(filmRef)0329	(X-RAY UNIT IN DUMFRIES)	14.0	A_standard_shotlist_tc	True	True	False	True	83
(filmRef)0330	CITY SIDELIGHTS NO. 4	13.0	A_standard_shotlist_tc	True	True	False	True	194
(filmRef)0331	OUR HEALTH SERVICES	10.0	A_standard_shotlist_tc	True	True	False	True	112
(filmRef)0332	[ENSIGN EWART]	14.0	A_standard_shotlist_tc	True	True	False	True	80
(filmRef)0333	DIABOLICAL LIBERTY, a	10.0	A_standard_shotlist_tc	True	True	False	True	274
(filmRef)0334	RARE TEAR, a	10.0	A_standard_shotlist_tc	True	True	False	True	230
(filmRef)0335A	BO'NESS UNITED VERSUS FORTH RANGERS	7.0	A_standard_shotlist_tc	True	True	False	True	97
(filmRef)0335B	BRITISH MOVIETONE NEWS, SCOTTISH JUNIOR CUP FINAL	7.0	A_standard_shotlist_tc	True	True	False	True	98
(filmRef)0336	BO'NESS CHILDREN'S FAIR FESTIVAL	19.0	A_standard_shotlist_tc	True	True	False	True	273
(filmRef)0337	BO'NESS CHILDREN'S FAIR FESTIVAL 1951	19.0	A_standard_shotlist_tc	True	True	False	True	344
(filmRef)0338	BO'NESS CHILDREN'S FAIR FESTIVAL 1953	19.0	A_standard_shotlist_tc	True	True	False	True	203
(filmRef)0339	BO'NESS CHILDREN'S FAIR FESTIVAL 1954	19.0	A_standard_shotlist_tc	True	True	False	True	221
(filmRef)0340	BO'NESS CHILDREN'S FAIR FESTIVAL 1955	19.0	A_standard_shotlist_tc	True	True	False	True	471
(filmRef)0341	BO'NESS CHILDREN'S FAIR FESTIVAL 1956	19.0	A_standard_shotlist_tc	True	True	False	True	137
(filmRef)0342	BO'NESS FAIR 1958 - QUEEN HELEN DONALDSON, ST MARY’S SCHOOL	19.0	A_standard_shotlist_tc	True	True	False	True	150
(filmRef)0343	BO'NESS CHILDREN'S FAIR FESTIVAL 1959	19.0	A_standard_shotlist_tc	True	True	False	True	242
(filmRef)0344	BO'NESS CHILDREN'S FAIR FESTIVAL 1960	19.0	A_standard_shotlist_tc	True	True	False	True	156
(filmRef)0345	BUSMAN'S HOLIDAY	10.0	A_standard_shotlist_tc	True	True	False	True	491
(filmRef)0346	(SEA OF GALILEE MISSION HOSPITAL, TIBERIAS)	10.0	A_standard_shotlist_tc	True	True	False	True	581
(filmRef)0347	(SEA OF GALILEE MISSION HOSPITAL, TIBERIAS)	10.0	A_standard_shotlist_tc	True	True	False	True	342
(filmRef)0348	WILD FLOWERS OF PALESTINE	10.0	A_standard_shotlist_tc	True	True	False	True	578
(filmRef)0349	JERUSALEM	14.0	A_standard_shotlist_tc	True	True	False	True	159
(filmRef)0350	[LAKE GALILEE AND HOLY LAND]	3.0	A_standard_shotlist_tc	True	True	False	True	184
(filmRef)0351	[ISRAEL AND JORDAN]	3.0	A_standard_shotlist_tc	True	True	False	True	198
(filmRef)0352	FLORAL BEAUTY OF THE HOLY LAND	10.0	A_standard_shotlist_tc	True	True	False	True	439
(filmRef)0353	SYRIA - INTRODUCING THE DRUZES	14.0	A_standard_shotlist_tc	True	True	False	True	132
(filmRef)0354	(CONTINENTAL HOLIDAYS)	2.0	A_standard_shotlist_tc	True	True	False	True	347
(filmRef)0355	[TIBERIAS 1935]	2.0	A_standard_shotlist_tc	True	True	False	True	159
(filmRef)0356	(VARIOUS SCENES IN ISRAEL - NO. 1)	14.0	A_standard_shotlist_tc	True	True	False	True	66
(filmRef)0357	[ARAB CUSTOMS]	14.0	A_standard_shotlist_tc	True	True	False	True	169
(filmRef)0358	(VARIOUS SCENES IN ISRAEL - NO. 2)	2.0	A_standard_shotlist_tc	True	True	False	True	89
(filmRef)0359	(VARIOUS - NO. 3)	14.0	A_standard_shotlist_tc	True	True	False	True	181
(filmRef)0360	HOMEWARD BOUND 1939	2.0	A_standard_shotlist_tc	True	True	False	True	125
(filmRef)0361	JULIA AND LYDIA	3.0	A_standard_shotlist_tc	True	True	False	True	450
(filmRef)0362	HIGHLAND HOSPITALITY	10.0	A_standard_shotlist_tc	True	True	False	True	406
(filmRef)0363	OVER THE SEA TO SKYE	10.0	A_standard_shotlist_tc	True	True	False	True	259
(filmRef)0364	PERTHSHIRE PANORAMA	10.0	A_standard_shotlist_tc	True	True	False	True	332
(filmRef)0365	BLOOD CAN WORK MIRACLES	11.0	A_standard_shotlist_tc	True	True	False	True	223
(filmRef)0366	STEP AHEAD, a	10.0	A_standard_shotlist_tc	True	True	False	True	311
(filmRef)0367	BANK AHEAD	10.0	A_standard_shotlist_tc	True	True	False	True	337
(filmRef)0368	(OBAN CELTIC v INVERNESS)	7.0	A_standard_shotlist_tc	True	True	False	True	145
(filmRef)0373	THINGS THAT HAPPEN NO. 1	11.0	A_standard_shotlist_tc	True	True	False	True	351
(filmRef)0374	HAIR	10.0	A_standard_shotlist_tc	True	True	False	True	341
(filmRef)0376	(SCOTTISH MOVING PICTURE NEWS, ROUTE MARCH 1st BATTALION LANARKSHIRE VOLUNTEER REGIMENT)	14.0	A_standard_shotlist_tc	True	True	False	True	194
(filmRef)0377	RIVER CLYDE - A SURVEY OF SCOTLAND'S GREATEST RIVER	2.0	A_standard_shotlist_tc	True	True	False	True	603
(filmRef)0379	CITY SIDELIGHTS NO. 1	14.0	A_standard_shotlist_tc	True	True	False	True	227
(filmRef)0380	[SHOTS OF EDINBURGH]	10.0	A_standard_shotlist_tc	True	True	False	True	356
(filmRef)0381	[ROYAL TOUR OF SCOTLAND]	6.0	A_standard_shotlist_tc	True	True	False	True	114
(filmRef)0382	"LAUNCH OF"" QUEEN MARY"" AT CLYDEBANK"	18.0	A_standard_shotlist_tc	True	True	False	True	59
(filmRef)0383	TRUCK TO KEELSON: Ropes for Mayflower II	13.0	A_standard_shotlist_tc	True	True	False	True	143
(filmRef)0385	SCOTTISH UNIVERSITIES	10.0	A_standard_shotlist_tc	True	True	False	True	287
(filmRef)0386	MONEY PROGRAMME, the	1.0	A_standard_shotlist_tc	True	True	False	True	243
(filmRef)0387	BIG MILL, the	13.0	A_standard_shotlist_tc	True	True	False	True	347
