film_ref	title	year	genre_tag	genre_tag_raw	desc_word_count	n_desc_fields	has_shotlist	has_reels	has_credit_line	credit_text	n_subjects	has_timecodes	timecode_count	n_creators
(filmRef)17008	FARPAISEAN CHON-CHAORACH: Series 2	2010.0	non-fiction; television sport	non-fiction; television sport	16	2	False	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17009	FARPAISEAN CHON-CHAORACH: Series 2	2010.0	non-fiction; television sport	non-fiction; television sport	16	2	False	False	True	Source - BBC Alba	1	False	0	0
(filmRef)1701	ERISKAY - A POEM OF REMOTE LIVES	1935.0	non-fiction; documentary	non-fiction; documentary	363	5	True	False	True	intro.	6	True	21	1
(filmRef)17010	PETER TOBIN - MURTAIR BITHEANTA		non-fiction	non-fiction	30	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17011	FRAOCHY BAY		fiction	fiction	98	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17012	FRAOCHY BAY: Series 1	2009.0	fiction; animation	fiction; animation	118	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17013	FRAOCHY BAY: Series 1	2009.0	fiction; animation	fiction; animation	112	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17014	FRAOCHY BAY: Series 1	2009.0	fiction; animation	fiction; animation	120	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17015	FRAOCHY BAY: Series 1	2009.0	fiction; animation	fiction; animation	116	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17016	FRAOCHY BAY: Series 1	2009.0	fiction; animation	fiction; animation	114	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17017	FRAOCHY BAY: Series 1	2009.0	fiction; animation	fiction; animation	110	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17018	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	110	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17019	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	112	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)1702	ENCHANTED GLADE, the	1933.0	fiction; amateur fantasy	fiction; amateur fantasy	203	5	True	False	False		2	True	8	0
(filmRef)17020	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	111	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17021	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	114	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17022	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	116	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17023	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	108	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17024	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	115	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17025	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	118	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17026	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	115	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17027	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	112	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17028	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	107	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17029	FRAOCHY BAY: Series 1	2010.0	fiction; animation	fiction; animation	109	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)1703	LIFE SAVING BANK, the	1941.0	non-fiction; amateur medical	non-fiction; amateur medical	369	5	True	False	True	The technical details of administration and withdrawal were supervised by Dr. G. G. Browning and staff at the Western Infirmary, Glasgow. Thanks to Professor James P. Todd of the Central Depot & his assistants	2	True	21	1
(filmRef)17030	FRAOCHY BAY: Series 1	2009.0	fiction; animation	fiction; animation	114	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17031	EÒRPA: Series 17		non-fiction	non-fiction	69	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17032	EÒRPA: Series 17		non-fiction	non-fiction	63	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17033	EÒRPA: Series 17		non-fiction	non-fiction	62	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17034	EÒRPA: Series 17		non-fiction	non-fiction	66	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17035	EÒRPA: Series 17		non-fiction	non-fiction	62	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17036	EÒRPA: Series 17		non-fiction	non-fiction	61	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17037	EÒRPA: Series 17		non-fiction	non-fiction	62	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17038	EÒRPA: Series 17		non-fiction	non-fiction	50	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17039	EÒRPA: Series 17		non-fiction	non-fiction	70	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)1704	(SCOTTISH WEDDING, a)	1956.0	non-fiction; local topical	non-fiction; local topical	167	5	True	False	True	attributed to James S Nairn	7	True	7	1
(filmRef)17040	RÈ EÒRPA: SERIES 17		non-fiction	non-fiction	13	2	False	False	True	Subtitled	0	False	0	0
(filmRef)17041	RÈ EÒRPA: SERIES 17		non-fiction	non-fiction	18	2	False	False	True	Subtitled	0	False	0	0
(filmRef)17042	EÒRPA: Series 17		non-fiction	non-fiction	43	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17043	RÈ EÒRPA: SERIES 17		non-fiction	non-fiction	17	2	False	False	True	Subtitled	0	False	0	0
(filmRef)17044	EÒRPA: Series 17		non-fiction	non-fiction	69	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17045	EÒRPA: Series 17		non-fiction	non-fiction	50	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17046	EÒRPA: Series 17		non-fiction	non-fiction	61	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17047	EÒRPA: Series 17		non-fiction	non-fiction	44	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17048	EÒRPA: Series 17		non-fiction	non-fiction	58	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17049	RÈ EÒRPA: SERIES 17		non-fiction	non-fiction	16	2	False	False	True	Subtitled	0	False	0	0
(filmRef)1705	HIGHLAND TOUR, CROOKSTON STREET SCHOOL		non-fiction	non-fiction	279	3	True	False	False		0	True	21	0
(filmRef)17050	EÒRPA: Series 17		non-fiction	non-fiction	59	3	False	False	True	Source - Radio times	0	False	0	0
(filmRef)17051	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	28	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17052	DÈ A-NIS?: Series 17	2009.0	non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17053	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17054	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17055	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17056	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17057	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17058	DÈ A-NIS?: Series 17	2009.0	non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17059	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)1706	DUNDEE WAR WEAPONS WEEK	1941.0	non-fiction	non-fiction	48	4	True	False	False		0	True	2	1
(filmRef)17060	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17061	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17062	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	23	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17063	DÈ A-NIS?: Series 17	2010.0	non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17064	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17065	DÈ A-NIS?: Series 17	2010.0	non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17066	DÈ A-NIS?: Series 17	2010.0	non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17067	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17068	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17069	DÈ A-NIS?: Series 17		non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)1707	DUCHESS OF YORK NAMES NEW LIFEBOAT	1932.0	non-fiction; local topical	non-fiction; local topical	125	4	True	False	True	31 August 1932	4	True	11	0
(filmRef)17070	DÈ A-NIS?: Series 17	2010.0	non-fiction; television children	non-fiction; television children	25	3	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17071	TALAMH TROCAIR		non-fiction	non-fiction	97	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17072	TALAMH TROCAIR		non-fiction	non-fiction	64	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17073	TALAMH TROCAIR		non-fiction	non-fiction	44	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17074	TALAMH TROCAIR		non-fiction	non-fiction	55	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17075	TALAMH TROCAIR		non-fiction	non-fiction	74	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17076	TALAMH TROCAIR		non-fiction	non-fiction	85	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17077	TRUSADH: Series 2	2009.0	non-fiction; television documentary	non-fiction; television documentary	115	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17078	TRUSADH: Series 2	2009.0	non-fiction; television documentary	non-fiction; television documentary	207	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17079	TRUSADH: Series 2	2009.0	non-fiction; television documentary	non-fiction; television documentary	253	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)1708	PATHE NEWS No 51/31, THE STONE RETURNS	1951.0	non-fiction; newsreel	non-fiction; newsreel	113	4	True	False	True	Comopt. 14 November 1951	3	True	8	0
(filmRef)17080	TRUSADH: Series 2	2009.0	non-fiction; television documentary	non-fiction; television documentary	181	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17081	TRUSADH: Series 2	2009.0	non-fiction; television documentary	non-fiction; television documentary	137	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17082	TRUSADH: Series 2	2010.0	non-fiction; television documentary	non-fiction; television documentary	182	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17083	TRUSADH: Series 2	2010.0	non-fiction; television documentary	non-fiction; television documentary	204	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17084	TRUSADH: Series 2	2010.0	non-fiction; television documentary	non-fiction; television documentary	164	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17085	TRUSADH: Series 2	2010.0	non-fiction; television documentary	non-fiction; television documentary	237	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17086	TRUSADH: Series 2	2010.0	non-fiction; television documentary	non-fiction; television documentary	242	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)17087	BINNEAS: SERIES 1		non-fiction	non-fiction	35	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17088	BINNEAS: SERIES 1		non-fiction	non-fiction	30	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17089	GAISGICH NA GRÈIGE		fiction	fiction	181	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)1709	[ST. LEONARD'S AND ST. KATHARINE'S SCHOOL]	1932.0	non-fiction; amateur	non-fiction; amateur	46	3	True	False	False		3	True	1	0
(filmRef)17090	GAISGICH NA GRÈIGE		fiction	fiction	161	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17091	SIONNACH SGIANACH ‘S NA SEÒID, AN: SERIES 1		fiction	fiction	45	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17092	SIONNACH SGIANACH ‘S NA SEÒID, AN: SERIES 1		fiction	fiction	59	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17093	SIONNACH SGIANACH ‘S NA SEÒID, AN: SERIES 2		fiction	fiction	11	2	False	False	False		0	False	0	0
(filmRef)17094	SIONNACH SGIANACH ‘S NA SEÒID, AN: SERIES 2		fiction	fiction	11	2	False	False	False		0	False	0	0
(filmRef)17095	IGAM OGAM		fiction	fiction	13	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17096	IGAM OGAM		fiction	fiction	17	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17097	LÌOG OILLTEIL NAN SÀR EUCOIR		fiction	fiction	238	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17098	LÌOG OILLTEIL NAN SÀR EUCOIR		fiction	fiction	351	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17099	DÌLEAS	2010.0	non-fiction; television documentary	non-fiction; television documentary	126	3	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)1710	ST. LEONARD'S SCHOOL 50 YEARS JUBILEE 1927	1927.0	non-fiction; amateur women film makers	non-fiction; amateur women film makers	187	4	True	True	True	filmed by Margaret S. Baron	6	True	13	0
(filmRef)17100	DÌLEAS	2010.0	non-fiction; television documentary	non-fiction; television documentary	106	3	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17101	DÌLEAS	2010.0	non-fiction; television documentary	non-fiction; television documentary	102	3	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17102	BLASAD		non-fiction	non-fiction	50	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17103	BLASAD		non-fiction	non-fiction	48	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17104	BLASAD		non-fiction	non-fiction	47	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17105	BLASAD		non-fiction	non-fiction	46	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17106	DÀIN AIR AN DANUBE		non-fiction	non-fiction	134	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17107	BLASAD		non-fiction	non-fiction	49	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17108	BLASAD		non-fiction	non-fiction	46	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17109	FIDDLERS’ BID @ FICHEAD		non-fiction	non-fiction	31	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)1711	AD VITAM	1937.0	non-fiction; amateur	non-fiction; amateur	125	5	True	False	False		5	True	5	0
(filmRef)17110	PARTAIG		non-fiction	non-fiction	22	2	False	False	True	synopsis BBC Alba	0	False	0	0
(filmRef)17111	PARTAIG		non-fiction	non-fiction	22	2	False	False	True	synopsis BBC Alba	0	False	0	0
(filmRef)17112	PARTAIG		non-fiction	non-fiction	22	2	False	False	True	synopsis BBC Alba	0	False	0	0
(filmRef)17113	PARTAIG		non-fiction	non-fiction	22	2	False	False	True	synopsis BBC Alba	0	False	0	0
(filmRef)17114	PARTAIG		non-fiction	non-fiction	22	2	False	False	True	synopsis BBC Alba	0	False	0	0
(filmRef)17115	PARTAIG		non-fiction	non-fiction	22	2	False	False	True	synopsis BBC Alba	0	False	0	0
(filmRef)17116	PIPING LIVE		non-fiction	non-fiction	58	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17117	PIPING LIVE		non-fiction	non-fiction	47	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17118	FIDDLERS’ BID	2011.0	non-fiction	non-fiction	6	2	False	False	False		0	False	0	0
(filmRef)17119	FRAOCHY BAY: Series 2	2010.0	fiction; animation	fiction; animation	170	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)1712	(ST. LEONARD'S 1940)	1940.0	non-fiction; amateur	non-fiction; amateur	159	4	True	False	True	filmed by Miss Strathairn	3	True	6	0
(filmRef)17120	FRAOCHY BAY: Series 2	2010.0	fiction; animation	fiction; animation	176	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17121	FRAOCHY BAY: Series 2	2010.0	fiction; animation	fiction; animation	178	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17122	FRAOCHY BAY: Series 2	2010.0	fiction; animation	fiction; animation	148	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17123	FRAOCHY BAY: Series 2	2010.0	fiction; animation	fiction; animation	175	4	True	False	True	Source - BBC Alba	1	False	0	0
(filmRef)17124	GRINN: SERIES 2		non-fiction	non-fiction	49	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17125	GRINN: SERIES 2		non-fiction	non-fiction	50	2	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)17126	UAIGNEAS		non-fiction	non-fiction	150	3	True	False	True	Source - BBC online	0	False	0	0
(filmRef)17127	UAIGNEAS		non-fiction	non-fiction	147	3	True	False	True	Source - BBC online	0	False	0	0
(filmRef)17128	UAIGNEAS		non-fiction	non-fiction	166	3	True	False	True	Source - BBC online	0	False	0	0
(filmRef)17129	UAIGNEAS		non-fiction	non-fiction	156	3	True	False	True	Source - BBC online	0	False	0	0
(filmRef)1713	[OPENING OF NEW SCIENCE LABORATORIES]	1962.0	non-fiction; amateur	non-fiction; amateur	62	3	True	False	True	Please note actual running speed is 18fps	3	True	1	0
